id,best_item,ratings,num_of_specs,num_of_tags,num_of_users,avg_usage_time,num_of_reviews,sum_of_recommend,avg_review_len
361380,0,2,2,3,57,7.8947,0,0,0.0000
361420,0,3,3,20,1,0.0000,0,0,0.0000
361430,0,0,4,6,2,42.5000,0,0,0.0000
361550,0,2,6,16,27,206.3333,1,1,287.0000
361560,0,-2,3,3,19,1.3684,0,0,0.0000
361600,0,1,4,8,25,128.3600,0,0,0.0000
361620,0,0,1,2,46,1.7609,0,0,0.0000
361630,0,3,3,10,872,22.5264,6,4,210.1667
361670,0,2,4,9,346,13.2890,0,0,0.0000
361680,0,0,4,3,1,0.0000,0,0,0.0000
361690,0,2,7,8,341,14.6012,0,0,0.0000
361700,0,3,0,4,393,1.9898,1,1,87.0000
361800,0,0,5,16,147,1160.6803,2,0,64.5000
361830,0,3,2,4,48,58.0417,0,0,0.0000
361850,0,1,3,4,96,5.5625,0,0,0.0000
361890,0,0,2,2,15,271.8667,0,0,0.0000
361930,0,2,2,8,3,134.6667,0,0,0.0000
361950,0,2,4,4,4,206.2500,0,0,0.0000
361970,0,0,2,4,6,100.8333,0,0,0.0000
361990,0,3,4,17,101,154.7327,0,0,0.0000
362030,0,0,1,3,2,260.0000,0,0,0.0000
362070,0,0,1,10,345,116.1826,0,0,0.0000
362090,0,3,4,7,60,298.7000,0,0,0.0000
362130,0,0,4,7,15,288.8667,0,0,0.0000
362140,0,0,4,5,13,220.9231,0,0,0.0000
362160,0,0,3,11,3,328.6667,0,0,0.0000
362280,0,3,0,4,159,0.6855,1,1,76.0000
362290,0,0,7,5,26,378.1923,0,0,0.0000
362300,0,2,3,1,4987,3.7614,0,0,0.0000
362310,0,1,2,9,36,230.1111,0,0,0.0000
362350,0,0,5,6,42,189.0238,0,0,0.0000
362380,0,1,4,5,2,30.0000,0,0,0.0000
362400,0,0,2,3,176,9.1818,0,0,0.0000
362410,0,2,5,16,74,8.5405,1,-1,72.0000
362490,1,3,1,20,128,638.6172,1,-1,1323.0000
362610,0,0,5,2,145,267.3379,0,0,0.0000
362620,1,3,2,11,151,686.8146,3,3,227.3333
362660,0,1,3,7,107,231.4766,0,0,0.0000
362680,0,4,3,20,341,109.5836,2,2,541.0000
362740,0,0,1,4,28,6.4643,0,0,0.0000
362780,0,0,1,2,17,7.1176,0,0,0.0000
362790,0,0,1,2,7,0.0000,0,0,0.0000
362810,1,3,9,8,34,375.2059,1,1,147.0000
362830,0,0,4,5,22,2.9091,0,0,0.0000
362860,0,3,3,4,12,19.0833,0,0,0.0000
362870,0,3,0,5,55,290.7455,2,2,33.0000
362890,1,3,12,20,1038,510.5241,24,16,362.9167
362920,0,0,1,2,27,0.6667,0,0,0.0000
362930,0,3,2,20,76,28.6053,1,1,83.0000
362940,0,0,3,7,3,60.3333,0,0,0.0000
363050,0,1,1,4,74,2.8108,0,0,0.0000
363060,0,0,1,3,74,1.6757,0,0,0.0000
363070,0,0,1,3,74,0.7162,0,0,0.0000
363130,0,0,6,14,29,883.2069,0,0,0.0000
363180,0,2,5,4,11,216.5455,0,0,0.0000
363200,0,0,2,2,6,0.0000,0,0,0.0000
363220,0,0,3,5,15,0.0000,0,0,0.0000
363240,0,2,8,4,41,156.4878,0,0,0.0000
363270,0,0,4,8,15,374.3333,2,0,567.0000
363330,0,3,4,16,91,140.2747,0,0,0.0000
363360,0,2,7,12,36,324.4167,1,1,35.0000
363410,0,3,5,7,52,637.1538,0,0,0.0000
363420,0,3,5,6,8,397.0000,0,0,0.0000
363430,0,-2,11,10,2,37.5000,0,0,0.0000
363440,0,2,6,15,133,207.5489,1,-1,355.0000
363460,0,3,8,12,68,277.8676,2,2,48.5000
363480,0,0,2,5,264,5.1856,1,1,60.0000
363490,0,0,2,8,316,96.1013,2,0,11.0000
363500,0,1,3,13,6,158.8333,0,0,0.0000
363510,0,-2,3,20,50,258.5800,0,0,0.0000
363520,0,0,4,9,17,291.5882,0,0,0.0000
363530,0,-2,4,4,6,251.1667,0,0,0.0000
363550,0,1,0,1,3,121.3333,0,0,0.0000
363580,0,0,4,2,34,203.3529,0,0,0.0000
363600,0,2,4,8,410,281.1927,0,0,0.0000
363610,0,-2,3,7,64,185.7813,0,0,0.0000
363620,0,0,5,5,275,140.4836,4,0,103.5000
363650,0,0,3,20,4,0.0000,0,0,0.0000
363670,0,0,6,5,30,107.4000,0,0,0.0000
363680,0,0,6,15,424,1007.2547,2,0,556.0000
363790,0,2,5,4,100,100.0600,0,0,0.0000
363890,1,3,2,10,99,2977.3232,2,2,404.0000
363900,0,0,2,5,7,4.1429,0,0,0.0000
363920,0,0,3,6,29,110.7241,0,0,0.0000
363930,0,3,4,20,6,368.6667,0,0,0.0000
363940,0,-2,4,3,47,176.2979,0,0,0.0000
363950,0,3,3,6,1,0.0000,0,0,0.0000
363960,0,0,2,4,45,1.2667,0,0,0.0000
363970,1,3,6,20,9056,3642.6589,97,87,130.7629
363980,1,3,4,20,16,2263.8750,0,0,0.0000
364050,0,0,5,7,142,175.3592,4,0,1340.0000
364060,0,0,7,11,39,1.4615,0,0,0.0000
364100,0,0,4,3,30,1.0000,0,0,0.0000
364130,0,0,3,2,15,0.1333,0,0,0.0000
364190,0,0,2,4,27,2.4815,0,0,0.0000
364230,0,3,6,20,12,94.0833,0,0,0.0000
364240,0,0,0,3,16,0.0625,0,0,0.0000
364250,0,1,7,4,2,358.5000,0,0,0.0000
364270,0,3,2,5,325,96.4215,0,0,0.0000
364300,0,0,4,17,11,210.2727,0,0,0.0000
364350,0,2,3,4,36,243.5556,0,0,0.0000
364360,1,2,5,20,1644,2955.8047,37,25,349.3243
364370,0,0,1,4,10,41.3000,0,0,0.0000
364380,0,0,8,10,13,11.6154,0,0,0.0000
364390,0,3,3,11,11,235.4545,1,1,1137.0000
364420,1,3,4,20,637,637.4772,5,3,269.8000
364450,0,0,1,5,74,0.7297,2,0,212.0000
364480,0,0,3,6,20,120.6500,0,0,0.0000
364510,0,1,3,11,3,107.6667,1,1,124.0000
364640,0,3,3,5,9,304.7778,0,0,0.0000
364660,0,0,4,3,5,296.4000,0,0,0.0000
364670,0,0,2,8,58,1.8448,0,0,0.0000
364690,0,-2,4,6,439,135.0046,2,-2,569.5000
364700,0,0,6,2,1,0.0000,0,0,0.0000
364710,0,-1,3,9,35,0.7143,0,0,0.0000
364750,0,0,1,2,34,5.7059,0,0,0.0000
364770,0,1,5,4,29,101.6897,0,0,0.0000
364790,0,0,5,5,9,172.1111,0,0,0.0000
364800,0,1,1,6,11,37.2727,0,0,0.0000
364810,0,3,3,6,10,101.9000,0,0,0.0000
364830,0,0,7,5,16,127.5625,0,0,0.0000
364840,0,1,4,3,12,150.9167,0,0,0.0000
364850,0,0,3,8,9,0.0000,0,0,0.0000
364880,0,0,2,3,38,1.5263,0,0,0.0000
364890,0,0,2,5,26,112.3462,0,0,0.0000
364900,0,0,4,3,39,209.1282,0,0,0.0000
364930,0,3,8,3,58,197.1724,0,0,0.0000
364940,0,2,1,12,18,52.1111,0,0,0.0000
364970,0,2,1,6,1,22.0000,0,0,0.0000
365020,0,0,3,19,35,106.6286,0,0,0.0000
365050,0,0,1,5,276,8.5906,0,0,0.0000
365060,0,0,3,4,10,19.4000,0,0,0.0000
365070,0,0,4,9,311,33.9871,1,1,44.0000
365080,0,0,1,2,17,0.0000,0,0,0.0000
365090,0,0,4,2,15,0.5333,0,0,0.0000
365110,0,0,1,3,2,0.0000,0,0,0.0000
365120,0,2,5,7,18,128.6667,0,0,0.0000
365140,0,0,4,3,16,2.0625,0,0,0.0000
365150,0,0,2,2,20,0.0000,0,0,0.0000
365160,0,3,3,20,28,63.7857,0,0,0.0000
365170,0,3,2,4,16,40.6875,0,0,0.0000
365190,0,3,5,7,19,83.1579,0,0,0.0000
365200,0,0,5,3,1,737.0000,0,0,0.0000
365210,0,3,4,4,15,204.6000,0,0,0.0000
365240,0,0,1,3,1,9.0000,0,0,0.0000
365260,0,3,3,4,20,27.6000,0,0,0.0000
365270,0,0,1,5,90,1.0333,0,0,0.0000
365280,0,0,3,5,28,132.2857,0,0,0.0000
365300,1,3,5,20,767,30.7836,9,9,224.5556
365310,0,0,3,5,40,127.1000,0,0,0.0000
365320,0,0,3,6,5,18.6000,0,0,0.0000
365330,0,0,3,5,45,12.3556,0,0,0.0000
365340,0,0,4,6,23,0.0000,0,0,0.0000
365350,1,3,4,8,23,1526.0870,0,0,0.0000
365360,1,3,4,20,56,1511.9107,1,1,747.0000
365400,0,0,4,5,10,0.0000,0,0,0.0000
365420,0,-2,8,10,47,170.3617,0,0,0.0000
365430,0,0,1,2,3,25.0000,0,0,0.0000
365440,0,2,4,9,5,341.6000,0,0,0.0000
365450,1,3,7,14,584,266.9880,12,12,110.7500
365460,0,0,6,11,2,0.0000,0,0,0.0000
365480,0,0,3,9,33,97.7576,0,0,0.0000
365500,0,1,3,2,5,22.2000,0,0,0.0000
365560,0,0,4,10,17,2.5882,0,0,0.0000
365590,1,0,5,20,1406,3915.6586,38,10,346.5526
365620,0,-2,3,6,8,1.2500,0,0,0.0000
365660,0,3,6,9,183,106.9235,2,2,1006.0000
365670,1,4,0,12,1963,585.0265,9,9,144.5556
365680,0,2,8,5,35,224.0000,0,0,0.0000
365720,0,4,2,5,3934,3.2224,0,0,0.0000
365750,0,-2,6,1,1,334.0000,0,0,0.0000
365760,0,1,4,5,15,0.1333,0,0,0.0000
365770,0,3,7,13,266,63.8759,0,0,0.0000
365800,0,-2,5,11,22,197.5455,0,0,0.0000
365810,0,0,9,20,106,198.0094,1,1,1509.0000
365850,0,2,5,20,8,93.5000,0,0,0.0000
365860,0,1,3,3,18,61.7778,0,0,0.0000
365870,0,3,5,10,7,32.2857,0,0,0.0000
365880,0,2,3,12,17,88.2941,0,0,0.0000
365900,0,3,5,9,23,139.7826,1,-1,2880.0000
365930,0,0,2,4,17,0.0000,0,0,0.0000
365960,1,2,12,7,28,1752.3929,0,0,0.0000
366000,0,3,2,4,3,37.0000,0,0,0.0000
366010,0,2,2,18,12,5.5833,0,0,0.0000
366040,0,3,5,9,21,194.6190,1,1,19.0000
366050,0,0,4,4,3,0.0000,0,0,0.0000
366060,0,1,1,7,32,7.9375,0,0,0.0000
366080,0,1,1,3,184,0.0000,0,0,0.0000
366100,0,0,1,4,3,0.0000,0,0,0.0000
366160,0,0,3,6,5,3514.4000,1,-1,358.0000
366180,0,0,5,4,4,79.0000,0,0,0.0000
366210,0,2,6,4,38,124.8421,0,0,0.0000
366220,1,0,5,20,49,7060.4082,2,2,95.0000
366230,0,1,3,2,71,3.1972,0,0,0.0000
366250,0,3,7,20,255,74.2902,0,0,0.0000
366260,0,3,5,6,81,20.5309,0,0,0.0000
366270,0,1,8,5,51,0.4118,0,0,0.0000
366280,0,3,6,7,52,0.2885,0,0,0.0000
366290,0,0,4,6,31,16.7097,0,0,0.0000
366320,0,3,5,14,24,54.1250,0,0,0.0000
366350,0,0,4,1,28,0.5714,0,0,0.0000
366410,0,0,1,3,15,0.0000,0,0,0.0000
366440,0,0,6,10,165,247.3576,2,2,406.0000
366460,0,0,2,3,5,0.2000,0,0,0.0000
366510,0,2,2,6,4,296.2500,0,0,0.0000
366530,0,0,0,8,154,13.3636,0,0,0.0000
366570,0,0,1,2,8,0.0000,0,0,0.0000
366590,0,1,6,2,13,23.2308,0,0,0.0000
366600,0,0,4,3,10,183.7000,0,0,0.0000
366610,0,0,5,4,34,118.7647,0,0,0.0000
366620,0,0,9,14,14,216.6429,0,0,0.0000
366640,0,2,5,9,2,0.0000,0,0,0.0000
366670,0,0,2,6,6,150.1667,0,0,0.0000
366690,0,2,9,7,1,137.0000,0,0,0.0000
366700,0,0,1,3,66,9.1970,0,0,0.0000
366760,0,0,9,8,182,348.4890,1,1,8.0000
366780,1,1,5,7,4,1537.5000,0,0,0.0000
366800,0,3,1,5,169,7.9882,0,0,0.0000
366810,0,0,10,10,57,7.8421,0,0,0.0000
366860,0,0,5,3,24,1.7917,0,0,0.0000
366890,0,-2,2,12,254,135.4370,1,-1,323.0000
366960,0,-2,1,10,85,0.6706,0,0,0.0000
366970,0,3,6,8,33,136.2424,0,0,0.0000
366990,0,0,1,3,38,0.3947,0,0,0.0000
367000,0,3,6,3,108,118.6296,0,0,0.0000
367010,0,0,2,4,1,104.0000,1,1,488.0000
367030,0,0,4,4,7,8.7143,1,-1,251.0000
367040,0,0,1,6,2,0.0000,0,0,0.0000
367050,0,0,3,5,2,1.0000,0,0,0.0000
367060,0,0,4,2,24,0.0000,0,0,0.0000
367090,0,0,9,3,14,0.0714,0,0,0.0000
367110,0,2,3,7,7,107.0000,0,0,0.0000
367120,0,3,2,20,443,56.3679,6,4,141.0000
367140,1,1,7,12,3,4146.3333,0,0,0.0000
367240,0,0,2,8,36,133.4444,1,-1,38.0000
367260,0,2,5,6,7,88.8571,0,0,0.0000
367270,0,3,5,10,96,206.9792,1,1,12.0000
367300,0,1,4,5,60,157.3333,1,1,1295.0000
367340,0,-2,2,10,7,4.2857,1,-1,93.0000
367350,0,2,4,4,17,155.1176,0,0,0.0000
367430,0,0,7,5,17,155.0588,0,0,0.0000
367450,0,3,8,17,428,364.8107,3,3,127.0000
367500,1,3,6,20,1021,1420.1048,16,16,295.5000
367550,1,0,2,8,16,2005.5000,0,0,0.0000
367570,0,3,2,5,138,47.9638,3,3,136.0000
367580,0,4,3,10,270,117.6926,10,10,299.6000
367600,0,0,3,12,48,171.4375,0,0,0.0000
367660,0,0,3,2,1,0.0000,0,0,0.0000
367670,0,3,2,3,206,185.8786,3,3,344.3333
367700,0,0,1,4,31,0.1613,0,0,0.0000
367710,0,0,1,3,10,9.2000,1,-1,200.0000
367780,0,1,8,5,56,273.3393,2,2,383.0000
367800,0,0,4,3,10,1.1000,0,0,0.0000
367930,0,0,2,3,13,59.6154,0,0,0.0000
367950,0,1,2,3,13,50.6154,0,0,0.0000
367990,0,-1,5,3,1,1091.0000,0,0,0.0000
368050,0,2,9,5,4,57.2500,0,0,0.0000
368070,0,0,2,20,2,0.0000,0,0,0.0000
368080,0,3,5,10,3,429.0000,0,0,0.0000
368140,0,1,5,7,5,1433.4000,0,0,0.0000
368150,0,1,1,6,3,0.0000,0,0,0.0000
368160,0,3,2,4,55,171.0182,1,1,210.0000
368180,0,3,17,14,28,171.2500,0,0,0.0000
368220,0,0,2,10,21,69.9048,0,0,0.0000
368230,1,3,5,20,737,375.0923,14,14,351.7857
368250,0,1,5,7,12,266.0833,0,0,0.0000
368290,0,0,2,3,32,0.4375,0,0,0.0000
368310,0,0,6,3,2,219.5000,0,0,0.0000
368340,0,4,3,20,124,115.9758,5,5,272.4000
368360,0,2,5,20,381,177.3517,4,4,487.0000
368370,0,3,3,19,441,100.3265,1,1,1086.0000
368450,0,0,4,20,16,171.8750,0,0,0.0000
368470,0,0,2,17,19,22.1579,0,0,0.0000
368500,0,2,3,20,418,1228.7536,4,0,211.7500
368570,0,3,3,6,3,65.3333,0,0,0.0000
368590,0,0,5,17,58,117.4655,0,0,0.0000
368600,0,1,2,6,17,112.8235,0,0,0.0000
368610,0,3,4,8,35,575.2286,0,0,0.0000
368640,0,3,5,11,6,120.1667,0,0,0.0000
368650,0,3,5,7,79,74.9241,0,0,0.0000
368680,0,1,6,6,35,131.6000,0,0,0.0000
368690,0,0,12,5,19,0.2632,0,0,0.0000
368700,0,1,7,6,35,185.3429,0,0,0.0000
368710,0,0,5,4,35,130.0857,0,0,0.0000
368720,0,2,6,10,216,65.4815,2,0,491.0000
368730,0,3,9,18,3979,21.8859,4,4,65.0000
368740,0,0,8,18,20,105.9500,2,2,745.0000
368760,0,0,3,9,43,0.5116,0,0,0.0000
368770,0,0,3,9,43,3.2791,0,0,0.0000
368780,0,0,2,8,37,4.2703,0,0,0.0000
368800,0,3,9,8,7,215.5714,0,0,0.0000
368830,0,1,4,5,35,169.7429,0,0,0.0000
368860,0,-2,1,12,22,258.3182,1,1,299.0000
368890,0,3,3,20,6,810.6667,0,0,0.0000
368950,0,3,3,12,404,40.4307,0,0,0.0000
368970,0,0,4,2,26,161.5385,0,0,0.0000
368980,0,0,5,6,32,47.0938,0,0,0.0000
368990,0,-2,2,9,592,66.2247,4,2,96.5000
369000,0,2,4,6,126,132.7460,1,1,145.0000
369030,0,0,3,5,58,5.6207,0,0,0.0000
369040,0,0,12,10,135,237.5778,1,-1,336.0000
369060,0,0,3,4,51,143.0000,1,1,323.0000
369070,0,2,5,15,20,84.5000,2,-2,2110.0000
369080,0,-3,4,20,36,221.3889,0,0,0.0000
369100,0,0,2,4,51,8.1569,0,0,0.0000
369110,0,0,3,13,45,249.0889,0,0,0.0000
369120,0,0,1,7,10,0.0000,0,0,0.0000
369130,0,0,7,2,7,0.0000,0,0,0.0000
369180,0,0,3,4,46,30.6304,0,0,0.0000
369190,0,0,2,10,1,17.0000,0,0,0.0000
369230,1,0,3,7,1,4754.0000,0,0,0.0000
369270,0,1,2,6,8,131.1250,0,0,0.0000
369290,1,3,3,4,24,470.5000,2,0,337.0000
369300,0,2,3,3,7,203.2857,1,1,863.0000
369310,0,0,4,6,1,218.0000,0,0,0.0000
369360,0,0,5,3,33,232.3333,0,0,0.0000
369370,0,0,4,4,21,337.0476,0,0,0.0000
369390,0,0,4,10,3,104.3333,0,0,0.0000
369400,0,2,4,20,309,9.6990,4,0,141.2500
369420,0,3,4,16,39,261.0513,0,0,0.0000
369550,0,3,5,20,6,285.5000,0,0,0.0000
369560,0,1,5,18,15,234.3333,0,0,0.0000
369570,0,0,4,2,2,11.5000,0,0,0.0000
369580,0,3,3,15,517,66.1064,18,14,127.4444
369640,0,0,3,4,42,178.5714,0,0,0.0000
369860,0,0,3,3,8,14.6250,0,0,0.0000
369890,0,2,7,11,55,201.9091,0,0,0.0000
369990,0,3,9,19,57,433.0877,0,0,0.0000
370020,0,4,4,20,23,254.4348,1,1,7763.0000
370040,0,2,2,6,100,57.0000,1,1,41.0000
370050,0,1,6,4,27,1.4815,0,0,0.0000
370070,0,3,4,10,54,31.9259,0,0,0.0000
370080,0,1,4,4,12,7.5833,0,0,0.0000
370090,0,2,6,4,178,240.5506,0,0,0.0000
370150,0,3,1,3,4,254.0000,1,1,163.0000
370160,0,0,4,4,5,861.4000,0,0,0.0000
370170,0,0,3,3,24,225.2500,0,0,0.0000
370190,0,0,1,5,225,12.7511,1,1,15.0000
370200,0,0,2,3,18,188.3333,0,0,0.0000
370220,0,0,3,9,19,1.4737,0,0,0.0000
370240,0,0,6,14,1047,2029.7784,14,-4,301.8571
370270,0,1,3,4,32,285.4688,0,0,0.0000
370280,1,3,5,6,21,430.0476,4,4,143.7500
370300,0,0,4,6,65,440.9846,0,0,0.0000
370310,0,0,1,5,130,0.5385,0,0,0.0000
370360,0,4,5,8,460,125.5457,1,1,49.0000
370460,0,3,7,14,17,629.4118,0,0,0.0000
370480,0,1,5,12,46,177.4130,1,1,248.0000
370490,0,1,4,3,9,203.0000,0,0,0.0000
370510,0,0,2,20,377,93.2971,0,0,0.0000
370540,0,3,2,12,3,1198.3333,0,0,0.0000
370550,0,1,4,9,42,209.9286,0,0,0.0000
370570,0,1,2,5,2,0.0000,0,0,0.0000
370590,0,0,7,3,66,214.5909,0,0,0.0000
370600,0,0,4,13,9,0.3333,0,0,0.0000
370640,0,0,5,8,35,21.6571,0,0,0.0000
370670,0,1,5,6,3,40.0000,0,0,0.0000
370700,0,2,5,8,6,60.3333,0,0,0.0000
370710,0,0,4,5,12,114.3333,0,0,0.0000
370750,0,0,5,4,11,0.0000,0,0,0.0000
370770,0,3,7,9,185,77.0162,0,0,0.0000
370780,0,0,5,8,16,598.1250,1,1,124.0000
370840,0,0,8,1,3,298.0000,0,0,0.0000
370910,0,3,3,15,6,550.6667,0,0,0.0000
370920,0,3,4,5,26,104.8077,0,0,0.0000
370940,0,1,7,9,28,0.8929,0,0,0.0000
370970,0,0,1,3,9,0.0000,0,0,0.0000
371000,0,0,5,2,48,244.2708,0,0,0.0000
371010,0,0,3,10,19,298.2632,0,0,0.0000
371100,0,3,4,18,32,251.8125,1,1,1509.0000
371120,0,0,6,20,35,312.7429,0,0,0.0000
371180,0,3,5,19,168,135.8095,1,1,403.0000
371190,0,3,2,3,15,184.2667,1,1,367.0000
371200,0,2,5,15,90,363.0222,1,1,115.0000
371210,0,-2,3,5,21,243.9524,0,0,0.0000
371220,0,0,3,15,1,700.0000,0,0,0.0000
371230,0,2,0,6,15,2.2667,0,0,0.0000
371240,0,2,0,11,9,0.2222,0,0,0.0000
371270,0,2,0,5,24,4.7500,0,0,0.0000
371280,0,0,6,5,8,196.3750,0,0,0.0000
371300,0,3,10,20,47,95.8936,0,0,0.0000
371310,0,2,3,6,105,7.0381,0,0,0.0000
371320,0,1,6,7,18,208.1111,0,0,0.0000
371330,0,2,4,3,64,198.4844,0,0,0.0000
371350,0,0,4,6,2,0.0000,0,0,0.0000
371360,0,-1,7,5,2,2.0000,0,0,0.0000
371370,0,0,1,5,26,0.0000,0,0,0.0000
371390,0,0,2,3,153,183.4706,0,0,0.0000
371400,0,0,2,7,14,106.5000,0,0,0.0000
371410,0,0,6,3,20,177.1500,0,0,0.0000
371420,0,2,7,6,170,172.0647,2,2,107.0000
371430,0,2,6,8,1,12.0000,0,0,0.0000
371450,0,2,5,3,44,109.1591,0,0,0.0000
371460,0,0,4,3,29,208.7586,0,0,0.0000
371500,0,3,4,4,86,31.6512,1,1,26.0000
371510,0,-2,9,20,90,137.9667,0,0,0.0000
371520,0,2,3,9,21,270.7143,0,0,0.0000
371550,0,3,5,5,36,125.5833,0,0,0.0000
371570,0,0,4,8,83,774.5301,1,1,1401.0000
371620,0,0,1,6,5,0.0000,0,0,0.0000
371660,0,2,3,20,345,1036.8870,9,7,606.2222
371670,0,0,4,12,151,69.9205,0,0,0.0000
371690,0,0,1,5,37,2.3243,0,0,0.0000
371710,0,-2,2,4,13,46.4615,0,0,0.0000
371790,0,0,2,3,2,0.0000,0,0,0.0000
371850,0,2,1,4,25,0.3600,0,0,0.0000
371880,0,0,4,19,54,2.5000,0,0,0.0000
371890,0,0,6,6,26,158.1923,0,0,0.0000
371900,0,0,3,2,85,131.5529,0,0,0.0000
371970,0,3,7,15,89,255.8876,0,0,0.0000
372000,0,0,5,20,2213,1233.2499,23,-3,594.1739
372030,0,1,5,3,29,147.0000,0,0,0.0000
372060,0,2,0,3,2,1.5000,0,0,0.0000
372150,0,0,8,3,23,160.3478,0,0,0.0000
372160,0,-2,2,2,1,0.0000,0,0,0.0000
372190,0,0,2,3,95,0.4105,0,0,0.0000
372210,0,3,3,12,35,89.6857,1,1,10.0000
372250,0,2,5,18,3,48.3333,0,0,0.0000
372260,0,1,1,4,20,26.3000,0,0,0.0000
372350,0,3,4,7,10,60.6000,0,0,0.0000
372360,0,3,5,17,148,171.5946,0,0,0.0000
372380,0,2,5,8,30,5.7333,0,0,0.0000
372390,1,2,1,4,11,5155.9091,0,0,0.0000
372430,0,0,2,5,14,0.5000,0,0,0.0000
372480,0,0,3,3,8,318.0000,0,0,0.0000
372490,0,0,5,6,23,121.0000,0,0,0.0000
372540,0,0,2,11,323,7.1300,2,2,628.0000
372560,0,0,1,1,2,0.0000,0,0,0.0000
372570,0,0,1,2,1,0.0000,0,0,0.0000
372590,0,1,0,3,2,341.5000,0,0,0.0000
372670,0,0,1,7,28,0.1071,0,0,0.0000
372690,0,3,6,7,24,144.5833,0,0,0.0000
372720,0,0,2,2,12,5.7500,0,0,0.0000
372740,0,-2,4,4,1,0.0000,0,0,0.0000
372750,0,0,7,6,1,0.0000,0,0,0.0000
372770,0,0,1,4,15,0.1333,0,0,0.0000
372780,0,0,3,3,5,1.0000,0,0,0.0000
372800,0,2,12,20,661,201.5764,2,2,58.5000
372820,0,0,4,7,134,124.4104,0,0,0.0000
372830,0,3,4,6,44,153.0227,0,0,0.0000
372930,0,3,3,5,21,39.5238,0,0,0.0000
372940,0,3,3,5,21,62.6667,0,0,0.0000
372950,0,0,3,4,1,7.0000,0,0,0.0000
372960,0,1,5,4,2,3.0000,0,0,0.0000
372970,0,2,9,7,10,100.4000,0,0,0.0000
373020,0,1,0,4,9,9.3333,0,0,0.0000
373120,0,0,2,6,42,0.1905,0,0,0.0000
373140,0,0,3,7,30,136.1333,0,0,0.0000
373180,0,3,4,13,276,74.7283,9,9,379.0000
373240,0,2,2,4,47,152.6383,0,0,0.0000
373290,0,0,7,16,30,108.1000,0,0,0.0000
373330,0,0,4,20,472,5.3305,2,0,52.0000
373360,0,2,4,6,102,140.5392,1,1,116.0000
373390,0,4,3,10,51,127.9216,4,4,998.2500
373410,0,2,3,9,5,170.4000,0,0,0.0000
373420,0,3,10,20,1783,541.1509,4,4,58.7500
373440,0,2,2,2,92,169.9783,0,0,0.0000
373460,0,0,1,3,11,3.7273,1,-1,177.0000
373470,0,1,2,10,3,19.6667,0,0,0.0000
373480,0,1,4,4,273,3.1209,0,0,0.0000
373600,0,1,5,8,16,131.1875,0,0,0.0000
373610,0,1,8,14,17,170.2941,0,0,0.0000
373620,0,1,8,11,24,218.3750,0,0,0.0000
373630,0,1,8,9,22,146.0909,0,0,0.0000
373650,0,2,10,17,2,0.0000,0,0,0.0000
373670,0,0,1,4,61,0.0328,0,0,0.0000
373720,0,0,4,9,105,17.5048,0,0,0.0000
373730,0,0,2,5,56,99.6071,0,0,0.0000
373750,0,3,1,9,6,330.1667,0,0,0.0000
373770,0,4,4,20,135,149.4889,5,5,267.8000
373800,0,0,3,4,22,0.5455,0,0,0.0000
373810,0,-2,3,4,25,0.1200,0,0,0.0000
373820,0,0,3,4,13,0.0000,0,0,0.0000
373860,0,0,1,3,25,8.4800,0,0,0.0000
373870,0,0,1,4,25,3.4000,0,0,0.0000
373880,0,0,1,3,11,0.0000,0,0,0.0000
373970,0,3,5,7,170,100.3529,0,0,0.0000
373990,0,1,4,5,4,5.5000,0,0,0.0000
374010,0,2,1,3,43,3.5116,0,0,0.0000
374040,0,3,5,20,309,485.0615,2,2,75.5000
374050,1,0,8,6,3,1622.6667,0,0,0.0000
374060,0,2,4,6,10,238.6000,0,0,0.0000
374080,0,0,1,2,16,0.0000,0,0,0.0000
374090,0,2,2,3,24,53.2917,1,1,46.0000
374120,0,-2,10,3,2,0.0000,0,0,0.0000
374150,0,1,6,10,1,3.0000,0,0,0.0000
374230,0,0,6,3,2,0.0000,0,0,0.0000
374240,0,0,4,20,24,114.5833,0,0,0.0000
374320,1,3,6,20,2553,3718.1657,59,45,296.5424
374400,0,2,0,1,26,8.6154,0,0,0.0000
374410,0,3,4,5,66,86.3485,0,0,0.0000
374450,0,2,1,1,7,145.7143,1,-1,85.0000
374570,0,4,0,20,1999,11.9710,69,65,108.5217
374620,0,0,3,3,8,0.0000,0,0,0.0000
374630,0,0,7,3,1,0.0000,0,0,0.0000
374640,0,-2,3,9,13,263.9231,0,0,0.0000
374660,0,0,5,6,1,0.0000,0,0,0.0000
374670,0,3,5,7,93,60.3226,1,1,167.0000
374830,0,1,5,3,29,240.3103,0,0,0.0000
374900,0,2,4,6,12,160.6667,0,0,0.0000
374950,0,0,5,13,21,144.9048,1,-1,20.0000
374970,0,0,10,6,1,0.0000,0,0,0.0000
375000,0,0,5,7,10,252.2000,0,0,0.0000
375010,0,2,4,3,84,137.0000,0,0,0.0000
375020,0,0,3,5,24,486.4583,0,0,0.0000
375030,0,3,4,5,9,174.0000,1,1,256.0000
375040,0,2,5,5,26,197.1154,1,1,142.0000
375090,0,2,1,3,1,0.0000,0,0,0.0000
375120,0,3,8,17,39,192.2051,0,0,0.0000
375130,0,3,4,6,32,454.5313,0,0,0.0000
375160,0,0,2,12,2,12.0000,0,0,0.0000
375170,0,1,5,4,23,134.0000,0,0,0.0000
